Bo8g091910	C2H2	AT3G57480.1	1e-132	C2H2 family protein
Bo9g010580	C2H2	AT5G27880.1	3e-80	C2H2 family protein
Bo9g017580	C3H	AT5G63260.1	1e-29	C3H family protein
Bo9g169300	C3H	AT5G12850.1	0.0	CCCH-type zinc finger protein with ARM repeat domain
Bo9g171640	C2H2	AT5G10970.1	1e-130	C2H2 family protein
Bo1g040300	MYB	AT4G25560.1	1e-141	myb domain protein 18
Bo1g141120	MYB	AT3G11280.1	1e-160	MYB family protein
Bo1g147890	MYB	AT3G06490.1	0.0	myb domain protein 108
Bo2g025410	MYB	AT5G59780.3	1e-155	myb domain protein 59
Bo2g028290	MYB	AT5G58850.1	0.0	myb domain protein 119
Bo2g161590	MYB	AT5G61420.2	0.0	myb domain protein 28
Bo2g168190	MYB	AT5G65790.1	0.0	myb domain protein 68
Bo3g007070	MYB	AT5G11510.1	0.0	myb domain protein 3r-4
Bo3g009730	MYB	AT5G14340.1	1e-132	myb domain protein 40
Bo3g023270	MYB	AT5G52260.1	1e-141	myb domain protein 19
Bo3g031880	MYB	AT2G37630.1	0.0	MYB family protein
Bo5g021910	MYB	AT1G16490.1	1e-147	myb domain protein 58
Bo5g025730	MYB	AT1G18710.1	1e-121	myb domain protein 47
Bo6g087030	MYB	AT1G74430.1	1e-103	myb domain protein 95
Bo6g095400	MYB	AT1G69560.1	1e-154	myb domain protein 105
Bo6g106730	MYB	AT1G68320.1	1e-156	myb domain protein 62
Bo7g105430	MYB	AT4G17785.1	0.0	myb domain protein 39
Bo8g077360	MYB	AT3G48920.1	1e-117	myb domain protein 45
Bo9g008700	MYB	AT3G28910.1	0.0	myb domain protein 30
Bo9g147050	MYB	AT5G23000.1	1e-162	myb domain protein 37
Bo9g175680	MYB	AT5G07690.1	0.0	myb domain protein 29
Bo3g022870	MYB_related	AT5G53200.1	1e-70	MYB_related family protein
Bo5g126180	MYB_related	AT3G16350.1	0.0	MYB_related family protein
Bo9g052030	MYB_related	AT1G58220.1	0.0	MYB_related family protein
Bo01977s010	C2H2
Bo4g030640	MYB_related
Bo00615s040	ZF-HD	AT5G65410.1	1e-111	homeobox protein 25
Bo00835s050	bHLH	AT1G66470.1	1e-147	ROOT HAIR DEFECTIVE6
Bo00958s050	ZF-HD	AT5G15210.1	1e-129	homeobox protein 30
Bo1g002230	BBR-BPC	AT4G38910.2	1e-152	basic pentacysteine 5
Bo1g017080	bHLH	AT4G28800.1	1e-139	bHLH family protein
Bo1g017090	bHLH	AT4G28800.1	1e-127	bHLH family protein
Bo1g017650	GATA	AT4G17570.3	0.0	GATA transcription factor 26
Bo1g021700	HSF	AT4G19630.1	4e-24	HSF family protein
Bo1g022660	bHLH	AT4G20970.1	3e-93	bHLH family protein
Bo1g037810	NAC	AT2G27300.1	7e-07	NTM1-like 8
Bo1g039210	ZF-HD	AT4G24660.1	1e-123	homeobox protein 22
Bo1g052870	GRAS	AT4G17230.1	0.0	SCARECROW-like 13
Bo1g070830	GRAS	AT3G46600.1	0.0	GRAS family protein
Bo1g101470	bHLH	AT3G23690.1	0.0	bHLH family protein
Bo1g102270	bHLH	AT3G23210.1	1e-129	bHLH family protein
Bo1g104870	CPP	AT3G22780.1	2e-97	Tesmin/TSO1-like CXC domain-containing protein
Bo2g024040	WRKY	AT5G22570.1	1e-120	WRKY DNA-binding protein 38
Bo2g070830	NAC	AT1G02250.1	4e-50	NAC domain containing protein 5
Bo2g097560	LBD	AT4G00220.1	1e-116	LBD family protein
Bo2g100750	bHLH	AT4G02590.2	1e-171	bHLH family protein
Bo2g146500	bHLH	AT3G28857.1	7e-53	bHLH family protein
Bo2g151850	bZIP	AT5G28770.2	1e-150	bZIP family protein
Bo2g159200	bZIP	AT5G24800.1	1e-166	basic leucine zipper 9
Bo2g161830	HSF	AT5G62020.1	1e-103	heat shock transcription factor B2A
Bo2g165880	NAC	AT5G63790.1	1e-164	NAC domain containing protein 102
Bo2g166280	NAC	AT5G64530.1	1e-111	xylem NAC domain 1
Bo3g008970	WRKY	AT5G13080.1	1e-81	WRKY DNA-binding protein 75
Bo3g012450	NAC	AT5G17260.1	0.0	NAC domain containing protein 86
Bo3g013050	NAC	AT5G18270.1	0.0	Arabidopsis NAC domain containing protein 87
Bo3g013440	FAR1	AT5G18960.1	0.0	FAR1-related sequence 12
Bo3g019430	bHLH	AT5G57150.1	1e-160	bHLH family protein
Bo3g026940	CPP	AT4G14770.1	4e-58	TESMIN/TSO1-like CXC 2
Bo3g028090	bHLH	AT2G34820.1	1e-145	bHLH family protein
Bo3g031490	NF-YB	AT2G37060.1	1e-108	nuclear factor Y, subunit B8
Bo3g031890	GRAS	AT2G37650.1	0.0	GRAS family protein
Bo3g042080	HSF	AT2G26150.1	0.0	heat shock transcription factor A2
Bo3g054830	bHLH	AT4G00120.1	8e-84	bHLH family protein
Bo3g066880	NAC	AT3G15510.1	0.0	NAC domain containing protein 2
Bo3g101690	NAC	AT5G64060.1	1e-158	NAC domain containing protein 103
Bo3g103350	NF-YC	AT5G63470.2	1e-133	nuclear factor Y, subunit C4
Bo3g106920	Dof	AT5G62940.1	1e-163	Dof family protein
Bo3g138670	bHLH	AT1G25330.1	1e-129	bHLH family protein
Bo3g158490	FAR1	AT4G38180.1	7e-15	FAR1-related sequence 5
Bo3g184450	Trihelix	AT1G54060.1	1e-114	6B-interacting protein 1-like 1
Bo4g006990	NAC	AT2G46770.1	0.0	NAC family protein
Bo4g052450	bHLH	AT2G31210.1	0.0	bHLH family protein
Bo4g059620	WRKY	AT2G30250.1	0.0	WRKY DNA-binding protein 25
Bo4g101290	WRKY	AT2G46400.1	1e-85	WRKY DNA-binding protein 46
Bo4g109710	SBP	AT3G57920.1	1e-139	squamosa promoter binding protein-like 15
Bo4g112570	bHLH	AT3G56970.1	1e-107	bHLH family protein
Bo4g145450	HSF	AT1G77570.1	6e-20	Winged helix-turn-helix transcription repressor DNA-binding
Bo4g145820	BBR-BPC	AT2G21240.1	1e-162	basic pentacysteine 4
Bo4g151000	bHLH	AT2G22760.1	1e-153	bHLH family protein
Bo4g173290	WRKY	AT2G30590.1	1e-167	WRKY DNA-binding protein 21
Bo4g176060	bHLH	AT2G31210.1	0.0	bHLH family protein
Bo4g181990	NAC	AT2G33480.1	1e-115	NAC domain containing protein 41
Bo4g191530	LBD	AT2G42430.1	1e-168	lateral organ boundaries-domain 16
Bo5g007030	bHLH	AT1G05805.1	0.0	bHLH family protein
Bo5g017120	NAC	AT1G12260.1	0.0	NAC 007
Bo5g019590	ZF-HD	AT1G14440.1	1e-172	homeobox protein 31
Bo5g048950	HSF	AT1G32330.1	0.0	heat shock transcription factor A1D
Bo5g086960	SRS	AT1G32730.1	1e-179	
Bo5g093470	HSF	AT3G22830.1	0.0	heat shock transcription factor A6B
Bo5g098280	FAR1	AT3G22170.2	0.0	far-red elongated hypocotyls 3
Bo5g115300	bZIP	AT3G19290.1	1e-175	ABRE binding factor 4
Bo5g133550	bZIP	AT3G12250.1	0.0	TGACG motif-binding factor 6
Bo5g137360	NAC	AT3G10480.1	0.0	NAC domain containing protein 50
Bo5g148430	NAC	AT3G04060.1	0.0	NAC domain containing protein 46
Bo5g149920	GRAS	AT3G03450.1	0.0	RGA-like 2
Bo6g062160	NAC	AT5G39610.1	1e-175	NAC domain containing protein 6
Bo6g076560	Nin-like	AT3G59580.1	0.0	Nin-like family protein
Bo6g106450	HSF	AT1G67970.1	0.0	heat shock transcription factor A8
Bo6g109180	ZF-HD	AT1G69600.1	1e-143	zinc finger homeodomain 1
Bo6g124190	WRKY	AT1G80840.1	0.0	WRKY DNA-binding protein 40
Bo7g011300	bHLH	AT2G18300.2	0.0	bHLH family protein
Bo7g011500	bHLH	AT2G42300.2	2e-08	bHLH family protein
Bo7g040830	bHLH	AT3G23210.1	1e-152	bHLH family protein
Bo7g041030	Trihelix	AT1G31310.1	1e-151	Trihelix family protein
Bo7g057920	bHLH	AT1G22490.1	1e-163	bHLH family protein
Bo7g059410	GRAS	AT1G21450.1	0.0	SCARECROW-like 1
Bo7g060050	NF-YB	AT1G21970.1	5e-95	NF-YB family protein
Bo7g075360	Dof	AT4G21050.1	5e-18	Dof-type zinc finger domain-containing protein
Bo7g081130	WRKY	AT2G03340.1	0.0	WRKY DNA-binding protein 3
Bo7g083780	LBD	AT3G26660.1	6e-73	LOB domain-containing protein 24
Bo7g092790	WRKY	AT5G49520.1	1e-174	WRKY DNA-binding protein 48
Bo8g016640	E2F/DP	AT1G47870.1	0.0	E2F/DP family protein
Bo8g027120	NAC	AT1G34190.1	0.0	NAC domain containing protein 17
Bo8g035460	GeBP	AT1G61730.1	2e-77	DNA-binding storekeeper protein-related transcriptional regulator
Bo8g054390	NAC	AT4G28530.1	0.0	NAC domain containing protein 74
Bo8g068130	ZF-HD	AT1G18835.1	1e-48	mini zinc finger
Bo8g076530	Dof	AT1G26790.1	1e-121	Dof family protein
Bo8g077130	NF-YC	AT3G48590.1	1e-114	nuclear factor Y, subunit C1
Bo8g110720	NF-X1	AT1G10170.1	0.0	NF-X-like 1
Bo8g110780	bHLH	AT1G10120.1	0.0	bHLH family protein
Bo8g111120	bHLH	AT1G09530.2	0.0	phytochrome interacting factor 3
Bo8g117510	bHLH	AT1G02340.1	1e-137	bHLH family protein
Bo9g008110	TCP	AT3G27010.1	1e-100	TCP family protein
Bo9g014320	NF-YB	AT5G23090.2	1e-109	nuclear factor Y, subunit B13
Bo9g017470	LBD	AT5G63090.2	1e-116	LBD family protein
Bo9g018570	bZIP	AT5G65210.2	0.0	bZIP family protein
Bo9g026060	ZF-HD	AT2G18350.1	1e-151	homeobox protein 24
Bo9g026190	bZIP	AT2G18160.1	2e-88	basic leucine-zipper 2
Bo9g104980	bHLH	AT3G23690.1	8e-22	bHLH family protein
Bo9g108730	Nin-like	AT5G53040.1	1e-110	RWP-RK domain-containing protein
Bo9g128480	bHLH	AT5G56960.1	0.0	bHLH family protein
Bo9g135830	NAC	AT2G02450.1	1e-15	NAC domain containing protein 35
Bo9g151630	HSF	AT5G16820.2	0.0	heat shock factor 3
Bo9g181820	Trihelix	AT5G03680.1	0.0	Trihelix family protein
Bo4g008150	ARF	AT2G46530.1	0.0	auxin response factor 11
Bo4g071620	ARF	AT2G28350.1	0.0	auxin response factor 10
Bo9g143570	ARF	AT5G60450.1	0.0	auxin response factor 4
Bo00853s090	B3	AT4G01500.1	1e-157	B3 family protein
Bo1g011090	B3	AT4G31630.1	0.0	B3 family protein
Bo1g011130	B3	AT4G31615.1	6e-84	B3 family protein
Bo2g158640	B3	AT5G25475.2	1e-101	B3 family protein
Bo3g039030	B3	AT4G31690.1	1e-46	B3 family protein
Bo3g083650	B3	AT3G24650.1	0.0	B3 family protein
Bo3g173740	B3	AT1G26680.1	1e-103	B3 family protein
Bo4g154830	B3	AT4G00260.1	1e-118	B3 family protein
Bo4g173060	B3	AT2G30470.1	0.0	high-level expression of sugar-inducible gene 2
Bo5g044960	B3	AT1G26680.1	1e-160	B3 family protein
Bo5g055730	B3	AT1G28300.1	1e-163	B3 family protein
Bo5g136360	B3	AT3G11580.1	1e-144	B3 family protein
Bo7g048240	B3	AT1G28300.1	1e-159	B3 family protein
Bo8g011590	B3	AT1G49475.1	2e-87	B3 family protein
Bo8g059570	B3	AT3G17010.1	2e-87	B3 family protein
Bo2g076920	AP2	AT1G72570.1	0.0	AP2 family protein
Bo3g006680	AP2	AT5G10510.2	0.0	AINTEGUMENTA-like 6
Bo6g024850	AP2	AT1G51190.1	0.0	AP2 family protein
Bo3g035770	AP2	AT2G41710.1	0.0	AP2 family protein
Bo1g037170	ERF	AT4G23750.1	1e-155	cytokinin response factor 2
Bo1g053270	ERF	AT4G16750.1	2e-95	ERF family protein
Bo1g121570	ERF	AT3G20310.1	2e-15	ethylene response factor 7
Bo2g045930	ERF	AT5G53290.1	1e-150	cytokinin response factor 3
Bo2g122260	ERF	AT5G44210.1	6e-90	erf domain protein 9
Bo3g068510	ERF	AT3G16770.1	1e-130	ethylene-responsive element binding protein
Bo3g100930	ERF	AT5G64750.1	1e-160	ERF family protein
Bo4g130860	ERF	AT4G13620.1	0.0	ERF family protein
Bo5g020790	ERF	AT1G15360.1	4e-86	ERF family protein
Bo6g004620	ERF	AT1G44830.1	4e-76	ERF family protein
Bo6g086740	ERF	AT1G74930.1	2e-87	ERF family protein
Bo6g121730	ERF	AT1G78080.1	1e-161	related to AP2 4
Bo7g040820	ERF	AT3G23220.1	2e-44	ERF family protein
Bo7g064150	ERF	AT5G67010.1	6e-70	ERF family protein
Bo8g019370	ERF	AT1G46768.1	4e-62	related to AP2 1
Bo8g054130	ERF	AT4G28140.1	1e-140	ERF family protein
Bo8g071150	ERF	AT1G21910.1	2e-95	ERF family protein
Bo8g107890	ERF	AT1G12890.1	9e-89	ERF family protein
Bo9g069410	ERF	AT5G47230.1	1e-145	ethylene responsive element binding factor 5
Bo9g104780	ERF	AT5G52020.1	1e-106	ERF family protein
Bo9g149820	ERF	AT5G21960.1	1e-103	ERF family protein
Bo9g155940	ERF	AT5G18450.1	1e-162	ERF family protein
Bo9g160260	ERF	AT5G17430.1	0.0	AP2 family protein
Bo9g175610	ERF	AT5G07580.1	1e-111	ERF family protein
Bo2g093530	DBB	AT1G78600.1	1e-171	light-regulated zinc finger protein 1
Bo3g149680	DBB	AT4G38960.1	1e-126	DBB family protein
Bo1g070860	G2-like	AT3G46640.2	1e-175	G2-like family protein
Bo2g137000	G2-like	AT2G03500.1	0.0	G2-like family protein
Bo3g036170	G2-like	AT2G42660.1	1e-105	G2-like family protein
Bo4g188940	G2-like	AT2G40260.1	0.0	G2-like family protein
Bo5g019990	G2-like	AT5G05090.1	1e-117	G2-like family protein
Bo7g030930	G2-like	AT2G06020.1	9e-39	G2-like family protein
Bo8g030100	G2-like	AT1G32240.1	1e-46	G2-like family protein
Bo2g020730	MIKC_MADS	AT5G20240.1	1e-147	MIKC_MADS family protein
Bo2g162920	MIKC_MADS	AT5G62165.3	1e-133	AGAMOUS-like 42
Bo6g094120	MIKC_MADS	AT1G71692.1	1e-138	AGAMOUS-like 12
Bo9g014830	MIKC_MADS	AT5G62165.3	1e-116	AGAMOUS-like 42
Bo2g156340	M-type_MADS	AT1G65330.1	7e-44	M-type_MADS family protein
Bo3g021400	M-type_MADS	AT5G55690.1	1e-143	M-type_MADS family protein
Bo4g165540	M-type_MADS	AT5G60440.1	9e-64	AGAMOUS-like 62
Bo4g182590	M-type_MADS	AT2G34440.1	6e-92	AGAMOUS-like 29
Bo5g061120	M-type_MADS	AT1G29962.1	4e-61	AGAMOUS-like 64
Bo6g015480	M-type_MADS	AT5G27580.1	7e-42	AGAMOUS-like 89
Bo9g176410	M-type_MADS	AT5G06500.1	9e-39	AGAMOUS-like 96
Bo3g093850	WOX	AT2G17950.1	1e-144	WOX family protein
Bo7g061410	WOX	AT1G20700.1	4e-95	WUSCHEL related homeobox 14
Bo6g086340	TALE	AT1G75410.2	0.0	BEL1-like homeodomain 3
Bo5g027690	TALE	AT1G19700.2	0.0	BEL1-like homeodomain 10
Bo6g110380	HD-ZIP	AT1G69780.1	0.0	HD-ZIP family protein
Bo5g155120	HD-ZIP	AT3G01470.1	1e-120	homeobox 1
Bo3g152870	HD-ZIP	AT4G40060.1	1e-166	homeobox protein 16
Bo1g053220	HD-ZIP	AT4G16780.1	1e-178	homeobox protein 2
Bo1g005450	HD-ZIP	AT4G36740.1	1e-137	homeobox protein 40
Bo8g076330	HD-ZIP	AT1G26960.1	1e-156	homeobox protein 23
Bo9g021730	HD-ZIP	AT5G66700.1	1e-115	homeobox 53
Bo5g041500	HD-ZIP	AT1G27045.1	1e-129	HD-ZIP family protein
Bo9g037420	TALE	AT1G62360.1	0.0	KNOX/ELK homeobox transcription factor
Bo5g039530	TALE	AT1G23380.1	2e-82	KNOTTED1-like homeobox gene 6
Bo9g028790	TALE	AT1G62990.1	0.0	KNOTTED-like homeobox of Arabidopsis thaliana 7
Bo3g054630	HD-ZIP	AT4G00730.1	0.0	HD-ZIP family protein
Bo4g182800	HD-ZIP	AT2G34710.1	0.0	HD-ZIP family protein
Bo4g045920	HD-ZIP	AT1G05230.3	0.0	homeodomain GLABROUS 2
Bo8g049710	HD-ZIP	AT4G17710.1	0.0	homeodomain GLABROUS 4
Bo6g116760	HD-ZIP	AT1G73360.1	0.0	homeodomain GLABROUS 11
Bo8g067530	HD-ZIP	AT1G17920.1	0.0	homeodomain GLABROUS 12
Bo1g016650	C3H	AT4G29190.1	0.0	C3H family protein
Bo1g143860	C2H2	AT3G10470.1	0.0	C2H2 family protein
Bo1g148950	C3H	AT3G06410.1	0.0	C3H family protein
Bo2g165480	C2H2	AT5G63280.1	1e-151	C2H2-like zinc finger protein
Bo3g039830	C3H	AT2G47850.1	0.0	C3H family protein
Bo4g038640	C3H	AT2G35430.1	1e-88	C3H family protein
Bo4g071820	C2H2	AT2G28200.1	1e-149	C2H2 family protein
Bo5g019790	C2H2	AT1G14580.1	0.0	C2H2-like zinc finger protein
Bo5g048980	C3H	AT1G32360.1	0.0	C3H family protein
Bo5g049180	LSD	AT1G32540.3	9e-27	lsd one like 1
Bo5g133310	C3H	AT3G12680.1	0.0	floral homeotic protein (HUA1)
Bo6g025920	C2H2	AT1G51220.1	0.0	WIP domain protein 5
Bo6g106620	C3H	AT1G68200.1	1e-151	C3H family protein
Bo7g010030	C2H2	AT2G18490.1	5e-39	C2H2-like zinc finger protein
Bo7g100770	C3H	AT3G51120.1	0.0	DNA binding;zinc ion binding;nucleic acid binding;nucleic acid binding
Bo8g071350	C3H	AT3G08505.1	1e-146	C3H family protein
Bo9g070370	C2H2	AT2G01940.1	0.0	C2H2-like zinc finger protein
Bo9g071570	C2H2	AT2G02080.1	0.0	indeterminate(ID)-domain 4
Bo9g140820	C2H2	AT5G59820.1	1e-92	C2H2 family protein
Bo9g164010	C2H2	AT5G01860.1	1e-54	C2H2 family protein
Bo1g028520	MYB	AT4G22680.1	1e-152	myb domain protein 85
Bo1g090540	MYB	AT3G28910.1	0.0	myb domain protein 30
Bo1g138940	MYB	AT3G12820.1	1e-119	myb domain protein 10
Bo1g144510	MYB	AT3G09370.1	0.0	myb domain protein 3r-3
Bo2g030240	MYB	AT5G57620.1	0.0	myb domain protein 36
Bo2g082270	MYB	AT1G74650.1	1e-168	myb domain protein 31
Bo2g144970	MYB	AT3G27785.1	0.0	myb domain protein 118
Bo2g167960	MYB	AT5G67300.1	1e-156	myb domain protein r1
Bo3g019230	MYB	AT5G57620.1	0.0	myb domain protein 36
Bo3g026690	MYB	AT2G32460.1	0.0	myb domain protein 101
Bo3g061630	MYB	AT3G08500.1	0.0	myb domain protein 83
Bo3g081700	MYB	AT3G23250.1	0.0	myb domain protein 15
Bo3g099390	MYB	AT5G65230.1	1e-153	myb domain protein 53
Bo3g130340	MYB	AT3G46130.1	1e-148	myb domain protein 48
Bo3g157300	MYB	AT4G18770.1	0.0	myb domain protein 98
Bo4g031070	MYB	AT2G36890.1	1e-141	MYB family protein
Bo4g140330	MYB	AT2G25230.1	4e-56	myb domain protein 100
Bo4g151410	MYB	AT4G37260.1	1e-127	myb domain protein 73
Bo5g136560	MYB	AT3G11450.1	0.0	DnaJ domain ;Myb-like DNA-binding domain
Bo5g156410	MYB	AT3G01140.1	0.0	myb domain protein 106
Bo6g118730	MYB	AT1G74430.1	1e-123	myb domain protein 95
Bo7g080730	MYB	AT2G02820.2	0.0	myb domain protein 88
Bo8g058860	MYB	AT1G09770.1	0.0	cell division cycle 5
Bo8g105490	MYB	AT1G16490.1	1e-154	myb domain protein 58
Bo9g033970	MYB	AT1G63910.1	0.0	myb domain protein 103
Bo9g044140	MYB	AT1G09770.1	1e-131	cell division cycle 5
Bo9g163020	MYB	AT5G16600.1	1e-163	myb domain protein 43
Bo9g165670	MYB	AT5G14750.1	1e-135	myb domain protein 66
Bo2g161470	MYB_related	AT5G61620.1	1e-168	MYB_related family protein
Bo3g018460	MYB_related	AT5G58900.1	0.0	Homeodomain-like transcriptional regulator
Bo3g019630	MYB_related	AT5G56840.1	1e-110	MYB_related family protein
Bo3g039260	MYB_related	AT2G46410.1	6e-56	MYB_related family protein
Bo4g006930	MYB_related	AT2G46830.1	0.0	circadian clock associated 1
Bo7g098880	MYB_related	AT5G61620.1	1e-167	MYB_related family protein
Bo9g003580	MYB_related	AT4G01280.1	1e-158	MYB_related family protein
Bo9g003750	MYB_related	AT4G01060.1	2e-42	CAPRICE-like MYB3
Bo1g138700	C2H2
Bo1g054810	MYB_related
Bo5g015210	RAV	AT1G13260.1	0.0	related to ABI3/VP1 1
Bo00703s150	S1Fa-like	AT2G37120.1	4e-17	S1FA-like DNA-binding protein
Bo00834s070	WRKY	AT3G04670.1	0.0	WRKY DNA-binding protein 39
Bo01108s040	bZIP	AT2G46270.2	1e-46	G-box binding factor 3
Bo1g003220	Dof	AT4G38000.1	1e-116	DNA binding with one finger 4.7
Bo1g017410	NAC	AT4G28500.1	0.0	NAC domain containing protein 73
Bo1g017810	HSF	AT4G17750.1	0.0	heat shock factor 1
Bo1g023750	Dof	AT4G21050.1	4e-75	Dof-type zinc finger domain-containing protein
Bo1g024090	bHLH	AT4G21340.1	1e-136	bHLH family protein
Bo1g025900	WRKY	AT4G22070.1	0.0	WRKY DNA-binding protein 31
Bo1g039000	GATA	AT4G24470.2	1e-180	GATA-type zinc finger protein with TIFY domain
Bo1g055120	GATA	AT4G16141.1	2e-78	GATA family protein
Bo1g060480	GATA	AT3G51080.1	1e-108	GATA transcription factor 6
Bo1g080160	bZIP	AT3G49760.1	6e-71	basic leucine-zipper 5
Bo1g122970	GATA	AT3G16870.1	6e-73	GATA transcription factor 17
Bo1g134830	LBD	AT3G13850.1	1e-148	LOB domain-containing protein 22
Bo1g147740	GATA	AT3G06740.1	2e-81	GATA transcription factor 15
Bo1g150080	bHLH	AT3G06120.1	1e-134	bHLH family protein
Bo1g152230	NAC	AT3G04060.1	0.0	NAC domain containing protein 46
Bo1g155010	HSF	AT3G02990.1	0.0	heat shock transcription factor A1E
Bo2g007520	WRKY	AT5G07100.1	1e-151	WRKY DNA-binding protein 26
Bo2g046020	bHLH	AT5G53210.1	1e-176	bHLH family protein
Bo2g046220	Nin-like	AT5G53040.1	1e-67	RWP-RK domain-containing protein
Bo2g056350	HSF	AT1G67970.1	0.0	heat shock transcription factor A8
Bo2g057610	WRKY	AT1G68150.1	1e-138	WRKY DNA-binding protein 9
Bo2g062990	WRKY	AT1G69310.2	1e-130	WRKY DNA-binding protein 57
Bo2g064220	ZF-HD	AT1G69600.1	1e-138	zinc finger homeodomain 1
Bo2g082150	bHLH	AT1G74500.1	4e-49	activation-tagged BRI1(brassinosteroid-insensitive 1)-suppressor 1
Bo2g083760	bZIP	AT1G75390.1	3e-78	basic leucine-zipper 44
Bo2g091240	Trihelix	AT1G76890.2	0.0	Trihelix family protein
Bo2g130240	NAC	AT5G46590.1	1e-145	NAC domain containing protein 96
Bo2g132210	GATA	AT5G47140.1	0.0	GATA transcription factor 27
Bo2g133550	Trihelix	AT5G47660.1	1e-165	Trihelix family protein
Bo2g155230	NAC	AT1G25580.1	1e-57	NAC family protein
Bo2g161130	bZIP	AT5G60830.1	2e-76	basic leucine-zipper 70
Bo2g161240	TCP	AT5G60970.1	1e-148	TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5
Bo2g161690	LFY	AT5G61850.1	0.0	floral meristem identity control protein LEAFY (LFY)
Bo3g018990	bHLH	AT5G58010.1	1e-155	LJRHL1-like 3
Bo3g028300	bZIP	AT2G35530.1	0.0	basic region/leucine zipper transcription factor 16
Bo3g032940	NF-YB	AT2G38880.3	4e-35	nuclear factor Y, subunit B1
Bo3g038900	TCP	AT2G45680.1	1e-130	TCP family protein
Bo3g040500	NF-YB	AT2G27470.1	1e-65	nuclear factor Y, subunit B11
Bo3g055690	LBD	AT3G02550.1	1e-156	LOB domain-containing protein 41
Bo3g060160	NF-YA	AT3G05690.1	1e-163	nuclear factor Y, subunit A2
Bo3g081390	CPP	AT3G22780.1	0.0	Tesmin/TSO1-like CXC domain-containing protein
Bo3g097960	Dof	AT5G65590.1	1e-180	Dof family protein
Bo3g100500	EIL	AT5G65100.1	0.0	EIL family protein
Bo3g123480	NAC	AT3G44350.2	1e-130	NAC domain containing protein 61
Bo3g141480	SBP	AT1G27370.3	1e-158	squamosa promoter binding protein-like 10
Bo3g156810	bZIP	AT4G35900.1	1e-104	bZIP family protein
Bo3g162600	bHLH	AT4G21330.1	1e-112	bHLH family protein
Bo3g162840	bHLH	AT4G20970.1	4e-80	bHLH family protein
Bo3g168670	GATA	AT4G34680.2	1e-148	GATA transcription factor 3
Bo3g173880	WRKY	AT4G31550.1	0.0	WRKY DNA-binding protein 11
Bo3g175320	WRKY	AT4G30935.1	0.0	WRKY DNA-binding protein 32
Bo3g179450	GRAS	AT1G50420.1	0.0	scarecrow-like 3
Bo3g179880	EIL	AT2G27050.1	4e-97	ETHYLENE-INSENSITIVE3-like 1
Bo4g012960	bHLH	AT2G41130.1	1e-149	bHLH family protein
Bo4g015860	bHLH	AT2G42280.1	1e-161	bHLH family protein
Bo4g034870	bZIP	AT2G36270.1	0.0	bZIP family protein
Bo4g038560	bZIP	AT2G35530.1	0.0	basic region/leucine zipper transcription factor 16
Bo4g043670	NAC	AT2G33480.1	1e-109	NAC domain containing protein 41
Bo4g049510	bHLH	AT2G31730.1	1e-88	bHLH family protein
Bo4g052580	bHLH	AT2G31280.2	0.0	conserved peptide upstream open reading frame 7
Bo4g053680	TCP	AT2G31070.1	1e-151	TCP domain protein 10
Bo4g059700	LBD	AT2G30130.1	1e-111	LBD family protein
Bo4g078610	bZIP	AT5G42910.1	4e-93	bZIP family protein
Bo4g116790	Dof	AT3G55370.2	1e-177	OBF-binding protein 3
Bo4g119970	SRS	AT3G54430.1	9e-82	SHI-related sequence 6
Bo4g121700	NF-YA	AT1G72830.3	1e-27	nuclear factor Y, subunit A3
Bo4g139060	ZF-HD	AT3G28920.1	7e-79	homeobox protein 34
Bo4g165420	LBD	AT2G28500.1	1e-134	LOB domain-containing protein 11
Bo4g170770	LBD	AT2G30130.1	1e-112	LBD family protein
Bo4g182940	WRKY	AT2G34830.1	0.0	WRKY DNA-binding protein 35
Bo4g194380	Nin-like	AT2G43500.1	0.0	Nin-like family protein
Bo4g195410	YABBY	AT2G45190.1	1e-141	YABBY family protein
Bo5g002900	NAC	AT1G02250.1	2e-57	NAC domain containing protein 5
Bo5g012080	bHLH	AT1G10585.1	3e-81	bHLH family protein
Bo5g014840	GeBP	AT1G11510.1	1e-87	DNA-binding storekeeper protein-related transcriptional regulator
Bo5g023990	Trihelix	AT1G21200.1	9e-57	sequence-specific DNA binding transcription factors
Bo5g025880	ZF-HD	AT1G18835.1	3e-50	mini zinc finger
Bo5g045140	Dof	AT1G26790.1	2e-93	Dof family protein
Bo5g058590	WRKY	AT1G29280.1	1e-152	WRKY DNA-binding protein 65
Bo5g063280	WRKY	AT1G30650.1	0.0	WRKY DNA-binding protein 14
Bo5g065680	bHLH	AT1G31050.1	2e-98	bHLH family protein
Bo5g076460	bHLH	AT1G49770.1	1e-152	bHLH family protein
Bo5g137800	Trihelix	AT3G10030.1	0.0	Trihelix family protein
Bo5g138130	S1Fa-like	AT2G37120.1	2e-20	S1FA-like DNA-binding protein
Bo6g010470	Dof	AT1G47655.1	4e-81	Dof family protein
Bo6g034670	GRAS	AT1G55580.1	0.0	GRAS family protein
Bo6g042440	Dof	AT1G51700.1	2e-82	DOF zinc finger protein 1
Bo6g056130	bHLH	AT3G23690.1	1e-127	bHLH family protein
Bo6g062110	Dof	AT5G39660.1	1e-158	cycling DOF factor 2
